Fitness,Precision,F1_Score
0.9452448123631371,1.0,0.9718517755251871
0.9655682295385547,1.0,0.9824825361216137
0.9877800862624374,1.0,0.993852482061766
0.9983748240863335,1.0,0.9991867512069916
0.9983748240863335,1.0,0.9991867512069916
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9997677751743671,1.0,0.9998838741035254
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
0.9999497220256619,0.9459529315092124,0.9722021491606384
