Fitness,Precision,F1_Score
0.7828418230563002,1.0,0.8781954887218044
0.8847184986595175,1.0,0.9388335704125177
0.900804289544236,1.0,0.9478138222849083
0.9276089672441434,0.7550264550264549,0.8324670940826829
0.9383322341435166,0.7983193277310922,0.8626816971174928
0.9383322341435166,0.7983193277310922,0.8626816971174928
0.9716513127330002,0.8422340898976408,0.9023258667727065
0.997309933994992,0.8451351351351353,0.9149381764053464
0.997309933994992,0.8451351351351353,0.9149381764053464
0.997309933994992,0.8451351351351353,0.9149381764053464
0.997309933994992,0.8611583011583019,0.9242468741109098
0.997309933994992,0.8611583011583019,0.9242468741109098
0.997309933994992,0.8611583011583019,0.9242468741109098
0.997309933994992,0.8611583011583019,0.9242468741109098
0.9999900850981859,0.861164569454726,0.9253997554538976
0.9999900850981859,0.861164569454726,0.9253997554538976
0.9999900850981859,0.861164569454726,0.9253997554538976
