Fitness,Precision,F1_Score
0.8075214070816941,1.0,0.8935124130955278
0.9801556303031302,0.6247961769945133,0.7631350522657434
0.9801556303031302,0.6247961769945133,0.7631350522657434
0.9911739681279372,0.9691298401699026,0.9800279581627485
0.9968253874690771,0.9198592033547703,0.9567969724293428
0.9968253874690771,0.9198592033547703,0.9567969724293428
0.9971872534386031,0.919855544938452,0.9569616548926217
0.9973122958371377,0.7868703285750323,0.879680637149843
0.9998300560355909,0.738064594756996,0.8492334846617169
0.9998300560355909,0.738064594756996,0.8492334846617169
0.9998300560355909,0.738064594756996,0.8492334846617169
0.9998300560355909,0.738064594756996,0.8492334846617169
0.9998300560355909,0.738064594756996,0.8492334846617169
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998526754548045,0.7454130770518428,0.8540856982254279
0.9998639851644112,0.7414680836588985,0.851494377520283
0.9998639851644112,0.7414680836588985,0.851494377520283
0.9998639851644112,0.7414680836588985,0.851494377520283
0.9998639851644112,0.7414680836588985,0.851494377520283
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
0.9998960344560763,1.0,0.9999480145256892
