Fitness,Precision,F1_Score
0.8075214070816941,1.0,0.8935124130955278
0.9801556303031302,0.6247961769945133,0.7631350522657434
0.9801556303031302,0.6247961769945133,0.7631350522657434
0.9911739681279372,0.9691298401699026,0.9800279581627485
0.9968253874690771,0.9198592033547703,0.9567969724293428
0.9968253874690771,0.9198592033547703,0.9567969724293428
0.9971743344362558,0.839711089876904,0.9116936049289396
0.9972993768347902,0.7601587675856368,0.862729923458479
0.999816904610849,0.7247367236272249,0.8403380629167064
0.999816904610849,0.7247367236272249,0.8403380629167064
0.999816904610849,0.7247367236272249,0.8403380629167064
0.999816904610849,0.7247367236272249,0.8403380629167064
0.999816904610849,0.7247367236272249,0.8403380629167064
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998395240300626,0.7320859512681763,0.8452655492454414
0.9998508337396694,0.7281409107553302,0.842633998707493
0.9998508337396694,0.7281409107553302,0.842633998707493
0.9998508337396694,0.7281409107553302,0.842633998707493
0.9998508337396694,0.7281409107553302,0.842633998707493
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
0.9998699472827757,0.6148186693880145,0.7614331385043709
